transaction_id,original_timestamp,bin_country,card_type,card_network,issuing_bank,invoice_amount_usd,day_of_month,day_of_week,hour_of_day,is_payday_proximity,is_banking_settlement_window,current_gateway,retry_attempt_number,elapsed_days_since_first_decline,decline_code,retry_success
ea55c242-ca78-4ae4-95d1-d4d3c92a3cd0,2026-08-27T19:43:23.423662,IN,upi,upi_autopay,sbi,690.0,26,4,19,0,0,payu,1,0.8927,bank_server_down,0
91b4587a-415b-4af0-acf8-8d64d09ad488,2026-08-26T00:08:08.731718,IN,credit,rupay,kotak_mahindra,89.0,8,0,10,1,1,razorpay,4,13.8946,insufficient_funds,0
cf4468f8-8c6c-483b-b4bf-c591f0a9bf9b,2026-09-12T04:23:55.272214,IN,debit,rupay,sbi,149.0,10,5,4,1,0,cashfree,1,0.7459,insufficient_funds,0
31493ad9-16d1-49a6-82c9-8ad4c5f26f27,2026-08-25T11:16:15.588829,IN,upi,upi_autopay,sbi,89.0,9,0,4,1,0,cashfree,3,5.5409,upi_mandate_revoked,0
484dca5d-0341-4c34-8dfb-7f1eddc0574e,2026-08-24T02:47:48.513393,IN,debit,visa,sbi,149.0,26,6,18,0,0,payu,2,2.922,processing_error,0
db236699-cb48-4c23-8dc2-f9a94d043bbe,2026-09-10T07:39:05.899998,IN,upi,upi_autopay,axis_bank,89.0,31,4,12,1,1,cashfree,1,0.4418,upi_mandate_revoked,0
a858314d-6a71-470c-9aa0-0102c1650da4,2026-08-28T08:24:15.664232,IN,upi,upi_autopay,icici_bank,149.0,13,3,13,0,1,razorpay,1,1.4284,processing_error,1
a513f23e-dbb1-4f7a-ad0c-44cf071c697a,2026-08-09T16:45:39.176921,IN,debit,rupay,axis_bank,999.0,26,4,2,0,0,cashfree,4,11.3482,network_error,0
3bdf8589-86fe-4ffc-97cb-332072323b6c,2026-09-10T23:38:58.598190,IN,debit,rupay,sbi,89.0,4,5,17,1,0,billdesk,2,2.3614,do_not_honor,0
fe086735-7a24-4a11-8bf9-f86a196a63f0,2026-09-05T22:50:23.539007,IN,upi,upi_autopay,icici_bank,690.0,5,4,4,1,0,payu,3,5.5672,do_not_honor,0
80c01094-64d3-4e27-b3ef-a528262cc05c,2026-08-11T05:12:27.391101,IN,upi,upi_autopay,sbi,999.0,25,5,20,0,0,billdesk,4,9.3485,upi_mandate_revoked,0
28b5b5f3-cc79-4ae9-8d95-451b5527ff23,2026-09-04T17:56:33.802226,IN,debit,rupay,axis_bank,1499.0,21,1,8,0,0,cashfree,2,2.5498,network_error,0
494d2256-c141-44a3-ba1b-e55266bf807b,2026-09-03T07:24:47.412592,IN,credit,mastercard,hdfc_bank,149.0,6,0,7,0,0,razorpay,1,1.4685,generic_decline,1
3a902b36-c425-406f-974e-fedc057e6d47,2026-09-17T04:05:56.632178,IN,upi,upi_autopay,gpay,690.0,23,4,8,0,0,cashfree,1,0.0409,card_velocity_exceeded,0
a23392bc-73a7-45c5-9347-47538f3a230a,2026-09-03T08:09:42.155124,IN,upi,upi_autopay,sbi,999.0,23,0,6,0,0,cashfree,1,0.0282,network_error,0
31117e2b-be9d-48c3-b52e-c8896998403f,2026-08-20T11:29:29.196584,IN,upi,upi_autopay,icici_bank,999.0,10,5,16,1,0,payu,1,0.42,insufficient_funds,1
d2e3b750-4748-4d0c-8f47-e0b66b208885,2026-09-15T23:35:54.946293,IN,prepaid,visa,sbi,690.0,16,4,7,0,0,billdesk,2,1.2817,insufficient_funds,0
70b7cd69-4967-49e0-af0e-b9e92bf2fb11,2026-08-27T11:04:02.215620,IN,upi,upi_autopay,paytm,1499.0,9,6,10,1,1,billdesk,4,12.5118,insufficient_funds,0
5042d257-2703-4837-8588-333c7f57e88d,2026-08-23T12:57:06.262052,IN,upi,upi_autopay,hdfc_bank,149.0,13,5,10,0,1,razorpay,3,5.9957,network_error,0
5b7505c0-bb78-4001-ae3e-0a14fadfaa2c,2026-08-27T00:44:08.900144,IN,upi,upi_autopay,axis_bank,690.0,15,5,12,0,1,cashfree,2,3.2263,network_error,1
bc88e391-2a21-4b7e-b959-5bd65843d490,2026-09-02T11:27:22.592481,IN,upi,upi_autopay,hdfc_bank,149.0,26,2,14,0,0,payu,1,1.2589,card_velocity_exceeded,1
f5bc71d7-ec9e-4f53-9760-ac9b220ffebf,2026-09-08T08:46:26.048940,IN,prepaid,rupay,axis_bank,149.0,18,5,0,0,0,cashfree,4,8.8198,do_not_honor,0
0440202d-8157-4954-8750-35ab6330e315,2026-08-10T20:17:23.035439,IN,credit,rupay,sbi,1499.0,12,2,2,0,0,payu,4,13.4714,bank_server_down,0
b472cdb4-119f-4752-9cdc-865510a084bd,2026-09-04T09:40:26.934509,IN,upi,upi_autopay,sbi,149.0,13,5,23,0,0,razorpay,1,0.0363,upi_mandate_revoked,0
99502229-bcc8-4838-a893-21338898efa4,2026-09-07T06:20:26.882831,IN,upi,upi_autopay,hdfc_bank,999.0,14,2,20,0,0,billdesk,2,3.881,bank_server_down,0
5689acec-12bf-4967-af21-f27d70be5998,2026-09-13T13:40:41.986471,IN,upi,upi_autopay,gpay,149.0,7,3,7,1,0,billdesk,1,0.2705,bank_server_down,1
fbff3239-d262-4d73-a15e-fb676088753d,2026-09-07T02:36:24.547475,IN,upi,upi_autopay,sbi,1499.0,2,2,13,1,1,payu,4,8.4789,issuer_unavailable,1
ddb750dd-c18b-45f6-89f8-71ed1d2e4b1b,2026-08-22T19:41:18.244473,IN,upi,upi_autopay,axis_bank,49999.0,12,1,8,0,0,billdesk,2,2.9993,rbi_afa_limit_exceeded,0
d3365ee3-1960-4bf8-9375-1c09530f999a,2026-08-29T13:29:33.855207,IN,upi,upi_autopay,phonepe,149.0,6,0,1,0,0,payu,4,11.4913,bank_server_down,0
190d7a33-b5d8-4328-a9b8-49f7a995098f,2026-08-30T17:22:23.818843,IN,upi,upi_autopay,kotak_mahindra,89.0,3,5,16,1,0,billdesk,3,6.146,upi_mandate_revoked,0
75f5c777-43b5-4cb9-a414-71b860b5dfce,2026-09-14T15:44:20.050364,IN,debit,rupay,sbi,999.0,23,0,11,0,1,cashfree,1,0.0343,processing_error,0
71373b47-f398-4c2a-aad3-33f6552f1993,2026-08-28T19:39:49.188897,IN,debit,rupay,hdfc_bank,149.0,8,2,2,1,0,razorpay,2,2.0422,insufficient_funds,0
36a4be39-120e-43b4-a37c-6421d233f0d8,2026-08-21T11:17:31.217747,IN,upi,upi_autopay,axis_bank,1499.0,17,2,21,0,0,billdesk,1,0.0165,insufficient_funds,0
888fced2-ae3f-449b-ba58-bb29ec28471d,2026-08-30T23:19:43.114187,IN,credit,rupay,hdfc_bank,999.0,11,3,11,0,1,billdesk,1,0.0162,insufficient_funds,0
546b75c8-61f4-4301-9ab1-2263c91ebb40,2026-09-09T04:32:21.342011,IN,upi,upi_autopay,icici_bank,999.0,11,6,17,0,0,razorpay,1,0.0344,insufficient_funds,0
82be238d-cc3e-4cf9-948a-df637b846212,2026-08-29T18:05:14.865364,IN,upi,upi_autopay,hdfc_bank,149.0,18,0,20,0,0,razorpay,4,12.1617,lost_card,0
b6521328-403e-4571-8968-3bdc94991cf6,2026-08-28T12:14:29.090153,IN,upi,upi_autopay,hdfc_bank,1499.0,6,6,5,0,0,cashfree,1,0.0115,gateway_timeout,1
7bdff101-6459-41c6-9555-e40ea95f8432,2026-09-05T09:27:35.749997,IN,debit,rupay,axis_bank,1499.0,30,3,13,1,1,billdesk,1,1.0918,network_error,1
ca13ea66-7413-4ac3-809c-5b6421213f43,2026-08-28T23:40:16.407119,IN,upi,upi_autopay,hdfc_bank,999.0,6,6,15,0,0,billdesk,1,0.6738,insufficient_funds,0
bbcff8af-a13c-4745-ad7d-8223ed1c6783,2026-09-14T17:42:06.904228,IN,prepaid,visa,kotak_mahindra,999.0,2,6,8,1,0,razorpay,1,0.2054,insufficient_funds,0
3cb2064c-0e05-46eb-83eb-1d28324bd1f5,2026-09-09T02:30:32.376958,IN,debit,visa,sbi,1499.0,7,4,3,1,0,razorpay,4,9.6572,do_not_honor,0
c4913280-dc99-4b0f-928c-d10f279ba8c7,2026-08-28T12:20:50.507284,IN,credit,rupay,icici_bank,999.0,2,5,16,1,0,cashfree,2,2.8261,network_error,0
adce4575-02e2-472c-ba26-51e186b21438,2026-09-14T06:49:43.358890,IN,upi,upi_autopay,sbi,999.0,3,5,15,1,0,payu,3,3.2276,bank_server_down,0
b1c3e036-8359-46d8-8750-0b68d6508892,2026-09-02T22:12:52.545912,IN,credit,rupay,sbi,149.0,5,4,2,1,0,payu,1,0.0207,gateway_timeout,0
8793e995-b0ab-4b2f-a767-bd70af8bfc17,2026-08-23T22:16:17.635386,IN,upi,upi_autopay,sbi,999.0,12,3,20,0,0,payu,2,2.5255,bank_server_down,0
ef482a29-aa06-4e01-89ce-7ee86ece06f5,2026-08-18T09:39:50.703222,IN,upi,upi_autopay,sbi,149.0,30,2,18,1,0,cashfree,3,6.4495,do_not_honor,0
adbfd789-acda-45e6-942f-b62339d53154,2026-08-27T07:32:09.769930,IN,upi,upi_autopay,sbi,89.0,14,2,19,0,0,razorpay,3,4.5368,do_not_honor,0
817d9dbd-697b-4cf8-aab3-a6b17154d903,2026-08-29T21:33:12.089517,IN,upi,upi_autopay,sbi,89.0,11,6,4,0,0,razorpay,3,5.7182,insufficient_funds,0
059eb34c-11a6-40df-a303-d6a16a9babec,2026-08-28T08:51:58.689868,IN,upi,upi_autopay,phonepe,999.0,23,1,11,0,1,billdesk,2,2.9466,bank_server_down,0
94030fbf-bbe9-4baa-8372-ed2292f81ce6,2026-08-18T01:25:25.699736,IN,debit,rupay,kotak_mahindra,1499.0,14,0,3,0,0,billdesk,4,7.6962,bank_server_down,0
92bb98f1-8082-42c8-bfc8-a551bdcbdcb2,2026-09-17T10:15:53.015422,IN,upi,upi_autopay,sbi,690.0,29,4,6,1,0,payu,1,0.0386,insufficient_funds,0
16329342-ae1f-464f-ad83-6d5b44aaf069,2026-09-03T00:28:58.788317,IN,debit,rupay,axis_bank,1499.0,1,5,15,1,0,razorpay,1,1.4145,do_not_honor,1
40331e8a-d3cb-4a61-a5cd-d4d1b8fc7ea5,2026-09-04T15:02:49.096093,IN,debit,rupay,hdfc_bank,149.0,29,5,23,1,0,cashfree,2,3.1933,upi_mandate_revoked,0
e27a2833-e4ce-4e37-affa-09e532c6a1b4,2026-08-31T22:27:52.580145,IN,debit,mastercard,axis_bank,1499.0,14,0,0,0,0,razorpay,1,0.0125,network_error,1
bc858f17-5c92-4aae-91b0-207242c9c657,2026-09-06T17:36:22.315504,IN,upi,upi_autopay,phonepe,1499.0,29,1,3,1,0,payu,1,0.0315,bank_server_down,0
e2e52ec5-1138-4f52-acca-e4161c570512,2026-09-05T06:41:40.156375,IN,upi,upi_autopay,kotak_mahindra,1499.0,19,3,9,0,1,billdesk,3,3.3552,issuer_unavailable,1
7c1f80e5-a878-4c77-b083-5b0679bee2f7,2026-09-14T06:14:52.897210,IN,upi,upi_autopay,icici_bank,89.0,30,1,14,1,0,cashfree,2,1.2414,bank_server_down,0
1abf42f4-1899-4eb1-ad4d-5f9f5a30759a,2026-09-14T03:37:02.728633,IN,credit,rupay,hdfc_bank,999.0,15,1,4,0,0,billdesk,2,3.3462,bank_server_down,0
48a44528-c8b2-407b-9098-64c9134ceb60,2026-09-10T07:33:51.719983,IN,debit,rupay,kotak_mahindra,149.0,20,1,14,0,0,razorpay,1,0.0334,bank_server_down,0
94b9c640-9dbd-4135-8dfc-624b0fd46718,2026-09-05T12:23:33.462870,IN,upi,upi_autopay,hdfc_bank,89.0,6,3,13,0,1,payu,1,0.9553,gateway_timeout,0
2a588024-ee35-4a03-8674-65251fe68c95,2026-09-12T17:43:48.293534,IN,upi,upi_autopay,cred,1499.0,2,1,7,1,0,razorpay,1,0.0326,card_velocity_exceeded,0
4f84020e-073a-41d1-85f5-f26563442fdb,2026-09-01T13:21:45.378926,IN,debit,rupay,axis_bank,149.0,3,3,11,1,1,billdesk,4,7.0593,insufficient_funds,0
8220239e-89e3-4b50-af15-c3bb53fb7b9f,2026-09-05T03:50:20.653357,IN,upi,upi_autopay,sbi,690.0,25,1,8,0,0,billdesk,1,0.0381,insufficient_funds,0
a05cc1ab-892a-4d02-9f40-21a9a9ed23b1,2026-09-03T19:04:07.439982,IN,debit,visa,icici_bank,1499.0,11,2,4,0,0,billdesk,2,2.3846,bank_server_down,0
faa2d292-387c-440a-837a-d08b3f99bdb2,2026-09-11T09:38:09.259030,IN,upi,upi_autopay,sbi,999.0,29,0,21,1,0,razorpay,1,0.1486,bank_server_down,0
7152072e-437a-467f-8fdc-f9401c3d571e,2026-09-15T09:32:49.974294,IN,upi,upi_autopay,phonepe,149.0,21,3,23,0,0,payu,2,1.6876,insufficient_funds,0
7202a7e2-e16c-4845-9cc4-bd9c3b422d94,2026-08-22T23:23:34.847344,IN,debit,visa,sbi,24999.0,4,0,0,1,0,payu,1,0.1562,rbi_afa_limit_exceeded,0
db48951c-4b79-4ec3-a828-13d811bffe78,2026-08-17T16:16:13.694592,IN,debit,mastercard,sbi,149.0,12,5,21,0,0,payu,3,4.4317,bank_server_down,0
b4796ad8-8af4-4d8a-86fc-53a3b0167a7c,2026-09-17T07:41:35.503088,IN,debit,rupay,sbi,1499.0,2,3,18,1,0,payu,1,1.4059,bank_server_down,1
9a0741ea-6508-4370-9bdc-543c66314dc9,2026-08-17T19:23:15.254717,IN,upi,upi_autopay,sbi,999.0,15,0,2,0,0,billdesk,2,2.8567,insufficient_funds,0
c31a35d3-95f9-470d-8557-c9613c081327,2026-09-13T21:34:43.317287,IN,upi,upi_autopay,gpay,999.0,3,5,16,1,0,razorpay,2,2.1703,insufficient_funds,0
d379df0f-3b92-4640-b1cf-4719420dc7f3,2026-08-29T02:48:27.942023,IN,upi,upi_autopay,icici_bank,149.0,13,3,22,0,0,razorpay,2,2.7269,issuer_unavailable,0
60a9111d-4d8a-49d6-b6a1-5a33c6a48156,2026-09-01T11:08:11.318180,IN,credit,rupay,icici_bank,149.0,8,2,6,1,0,payu,1,0.1142,network_error,0
cc571b45-222b-4d27-9f72-8b0b493da0fd,2026-08-30T21:43:45.926652,IN,credit,rupay,sbi,149.0,23,1,0,0,0,cashfree,1,0.014,bank_server_down,0
845a268a-bf96-41db-9708-99de19748121,2026-09-01T07:19:44.389384,IN,upi,upi_autopay,icici_bank,999.0,17,2,23,0,0,cashfree,1,0.0205,bank_server_down,0
2444ff53-b81b-4157-b8d3-211002be5c19,2026-08-31T20:31:12.341033,IN,upi,upi_autopay,phonepe,149.0,11,0,13,0,1,cashfree,4,8.0283,insufficient_funds,1
759e7892-8e56-4bc5-afae-5e3074568ffd,2026-08-27T20:10:58.785271,IN,upi,upi_autopay,kotak_mahindra,999.0,27,0,14,0,0,billdesk,3,4.5173,do_not_honor,0
986cefb7-578d-487a-8af0-9bf2e1c753de,2026-08-24T16:41:53.612078,IN,upi,upi_autopay,sbi,999.0,7,1,3,1,0,payu,3,3.925,upi_mandate_revoked,0
4a605833-0b48-4944-8b9b-6232f585a896,2026-09-06T21:36:32.777137,IN,upi,upi_autopay,icici_bank,89.0,5,2,5,1,0,razorpay,1,0.03,bank_server_down,0
1baf4977-a931-489b-b565-99bbddec6d4d,2026-08-30T22:32:03.351454,IN,upi,upi_autopay,cred,89.0,24,4,10,0,1,razorpay,1,0.0274,bank_server_down,1
455b3a83-a0c9-4f2e-8ba3-8b800bf3a14d,2026-09-16T16:34:14.082359,IN,debit,visa,icici_bank,89.0,24,0,18,0,0,billdesk,1,1.3818,bank_server_down,0
5e0a8e2c-a328-484d-b31d-3af38635f80c,2026-09-05T07:50:52.307288,IN,debit,rupay,hdfc_bank,690.0,24,0,9,0,1,razorpay,4,11.417,bank_server_down,0
42c7b059-d75e-4443-bee0-83d2d63ed831,2026-09-06T10:39:10.908947,IN,upi,upi_autopay,phonepe,1499.0,25,5,2,0,0,cashfree,2,2.675,gateway_timeout,0
45708952-694e-4173-b437-6098770a1409,2026-09-15T19:42:16.756458,IN,debit,visa,sbi,690.0,17,0,10,0,1,razorpay,1,0.0319,gateway_timeout,0
6bf5d953-2a9b-4b09-a143-61327a30ee20,2026-09-05T14:00:16.496013,IN,upi,upi_autopay,sbi,1499.0,20,1,6,0,0,payu,3,4.6922,card_velocity_exceeded,0
a8b40385-11d2-456f-a95a-11c6c64f41eb,2026-08-19T14:43:28.549004,IN,upi,upi_autopay,hdfc_bank,149.0,24,1,7,0,0,razorpay,1,0.7795,bank_server_down,1
16878b47-a6ce-4b5e-9e0b-a21afdfedb13,2026-09-04T07:28:54.766577,IN,debit,mastercard,sbi,1499.0,8,0,10,1,1,razorpay,1,0.0371,bank_server_down,1
a8f044d6-8f62-410a-b6c0-75f56e2b2f77,2026-09-04T12:34:00.540245,IN,credit,visa,sbi,690.0,23,2,6,0,0,cashfree,1,0.3212,network_error,0
8c9fdd88-3606-4715-9e70-74919bab34e9,2026-08-22T15:22:30.420308,IN,upi,upi_autopay,kotak_mahindra,1499.0,1,4,17,1,0,razorpay,1,0.1768,issuer_unavailable,1
5f7cdf78-9a03-44f3-8406-ca71106c3b1e,2026-08-31T14:24:08.121180,IN,debit,visa,sbi,1499.0,4,3,8,1,0,cashfree,4,11.21,issuer_unavailable,0
7f646375-115b-49f6-8409-2fc26a9a6528,2026-08-20T10:00:26.144648,IN,credit,rupay,sbi,89.0,30,3,1,1,0,cashfree,4,10.1981,bank_server_down,0
4cfe4a2d-f24e-4d4a-8178-532340e3dea0,2026-08-24T22:07:35.183081,IN,upi,upi_autopay,axis_bank,1499.0,26,3,0,0,0,billdesk,1,0.0331,generic_decline,0
7d0cc4bf-2eac-4e27-bd9c-a90fa83601a5,2026-09-11T11:22:09.390341,IN,prepaid,mastercard,icici_bank,999.0,24,2,14,0,0,billdesk,3,5.4903,bank_server_down,0
c8ea4b97-d56a-4019-9427-1f7c6427b2c2,2026-08-22T05:25:10.515653,IN,upi,upi_autopay,sbi,1499.0,11,5,22,0,0,razorpay,1,1.3682,insufficient_funds,0
10b69184-9066-4851-ade2-b17c1a7284b0,2026-08-23T22:01:22.600592,IN,upi,upi_autopay,hdfc_bank,1499.0,29,5,7,1,0,billdesk,1,0.0128,upi_mandate_revoked,0
b6d15c8b-fa3e-406f-af98-47f2c3fa2435,2026-08-26T01:41:30.264017,IN,upi,upi_autopay,kotak_mahindra,999.0,21,6,18,0,0,payu,1,1.3927,insufficient_funds,1
b1f3f851-5d6d-4770-afbf-8a7980153923,2026-08-22T03:37:10.363963,IN,upi,upi_autopay,gpay,149.0,3,3,20,1,0,payu,2,2.4409,insufficient_funds,0
ba36bd36-25a6-48d7-a60b-4373e3de1603,2026-09-04T09:07:48.567685,IN,upi,upi_autopay,icici_bank,690.0,13,4,3,0,0,billdesk,1,0.8079,bank_server_down,0
de3a1b40-560f-44fe-a30d-874bc5429029,2026-09-14T15:20:58.656922,IN,prepaid,mastercard,hdfc_bank,149.0,20,3,11,0,1,cashfree,2,3.0648,bank_server_down,0
99ef0505-c255-4e5b-9e1e-72685a57eda7,2026-08-19T22:38:29.781421,IN,upi,upi_autopay,gpay,999.0,16,5,7,0,0,payu,1,0.8291,insufficient_funds,1
a13a2331-d37d-4b00-90d1-b1a406349dde,2026-09-16T12:43:08.645360,IN,debit,visa,sbi,690.0,8,0,22,1,0,cashfree,1,0.2031,invalid_cvv,0
252ab416-0a49-4df6-a3fb-06eea4c97e8d,2026-08-23T00:05:28.107901,IN,upi,upi_autopay,hdfc_bank,149.0,12,5,11,0,1,payu,1,0.0305,insufficient_funds,0
f6da990f-fc72-416a-9773-7210ca168570,2026-08-29T07:31:21.406791,IN,upi,upi_autopay,hdfc_bank,690.0,19,0,12,0,1,razorpay,2,2.298,insufficient_funds,0
b2ac699a-5b23-46f0-af32-09ab7e6e478c,2026-09-16T07:14:20.939882,IN,debit,visa,axis_bank,149.0,8,5,20,1,0,billdesk,1,0.298,bank_server_down,1
4a163307-84c0-497a-b621-974f4b901b2f,2026-09-02T20:07:52.404000,IN,upi,upi_autopay,sbi,149.0,19,1,12,0,1,razorpay,4,7.3442,bank_server_down,1
d2d839a8-0e9f-46b2-8ced-069649f87c80,2026-08-22T23:12:54.753931,IN,debit,rupay,sbi,690.0,16,0,16,0,0,cashfree,4,8.7766,upi_mandate_revoked,0
d22d67f9-cc5b-4535-9d46-13a80f6a2413,2026-09-08T00:29:50.147871,IN,upi,upi_autopay,axis_bank,999.0,27,2,23,0,0,payu,2,1.7886,insufficient_funds,0
5b757048-e3eb-4b9f-ba7f-14f2a6e62f6f,2026-08-20T08:50:14.304878,IN,upi,upi_autopay,phonepe,89.0,13,2,22,0,0,billdesk,3,7.9192,card_velocity_exceeded,0
9a8b2a93-7cf1-4c37-8da8-b32b833ce0af,2026-08-16T05:56:20.007817,IN,debit,rupay,axis_bank,690.0,21,2,11,0,1,razorpay,4,8.7202,issuer_unavailable,1
b321dedd-ea4b-4ccb-9913-c919e440b956,2026-09-10T22:33:26.376752,IN,upi,upi_autopay,hdfc_bank,999.0,24,2,18,0,0,billdesk,2,1.7898,processing_error,0
0455b541-5d50-44df-9f4b-630bf98b762c,2026-09-05T10:44:06.257420,IN,debit,rupay,hdfc_bank,1499.0,27,2,14,0,0,billdesk,4,12.7178,insufficient_funds,0
1c813ad0-481e-46f1-a2dd-7b20d1c0ecde,2026-08-19T23:06:30.426076,IN,prepaid,visa,axis_bank,999.0,16,6,12,0,1,billdesk,2,3.8957,insufficient_funds,0
09081533-56cd-4969-863a-81bec5bcba9f,2026-09-10T14:11:48.233070,IN,upi,upi_autopay,sbi,15999.0,19,2,12,0,1,razorpay,2,2.8194,rbi_afa_limit_exceeded,0
0e0e1698-0d0e-4949-9685-9c2fc85001be,2026-08-21T08:16:44.590837,IN,upi,upi_autopay,axis_bank,999.0,1,3,17,1,0,razorpay,2,2.0416,bank_server_down,1
26cbc996-c3ec-40f7-a400-df6ffbbbbb63,2026-09-13T07:38:20.432194,IN,upi,upi_autopay,hdfc_bank,999.0,5,5,23,1,0,cashfree,1,0.0218,bank_server_down,0
08e4888e-7076-49a3-ba67-5d250c83e507,2026-08-22T01:48:11.039823,IN,debit,visa,sbi,999.0,4,4,21,1,0,cashfree,2,3.1703,account_closed,0
eb95d9b1-4290-4303-a94f-7c22222245b3,2026-08-06T17:53:48.550926,IN,upi,upi_autopay,phonepe,999.0,14,0,4,0,0,billdesk,4,13.7172,network_error,0
c38d1c42-f0f4-486f-b2b0-1d183adf5b1a,2026-09-01T15:45:54.861216,IN,debit,mastercard,sbi,49999.0,26,5,2,0,0,payu,4,13.5134,rbi_afa_limit_exceeded,0
94c6900a-eeed-46bd-9757-43fbc6addfc7,2026-08-26T20:04:24.409009,IN,upi,upi_autopay,phonepe,999.0,28,6,0,1,0,payu,1,0.7872,insufficient_funds,0
5f0dacaa-8bbc-4c14-a2dc-86b9bfe60853,2026-09-04T16:26:42.241340,IN,upi,upi_autopay,phonepe,1499.0,1,4,7,1,0,billdesk,2,1.0433,card_velocity_exceeded,1
cd1c8508-c26f-42a2-ade0-090fe94d8df9,2026-09-10T10:23:39.600558,IN,upi,upi_autopay,icici_bank,149.0,21,0,18,0,0,billdesk,1,0.0255,insufficient_funds,0
29b77aac-fe19-4bfe-b249-e502c7ba7159,2026-09-13T01:49:57.989077,IN,prepaid,rupay,hdfc_bank,1499.0,19,0,17,0,0,cashfree,3,3.715,network_error,0
4c01de29-4170-4b85-8d23-d57fbcc9fa10,2026-08-18T15:29:45.458803,IN,credit,rupay,sbi,999.0,2,6,6,1,0,razorpay,1,1.3231,network_error,0
9ff31f45-0a7c-4456-a37d-c3557405e3e8,2026-09-02T00:11:24.982735,IN,upi,upi_autopay,hdfc_bank,149.0,13,5,5,0,0,cashfree,1,0.9793,account_closed,0
c0923010-628f-4233-adbb-1b2895b9ec30,2026-08-29T18:50:30.624941,IN,credit,rupay,hdfc_bank,149.0,28,6,21,1,0,cashfree,1,0.0143,network_error,0
b44ab5c4-bdc3-439d-832f-5c94b9cc1eec,2026-08-17T02:42:51.530744,IN,debit,rupay,hdfc_bank,690.0,17,3,14,0,0,razorpay,3,7.9972,insufficient_funds,0
e6458b1f-f72e-47d7-907d-a3a42c4c26f5,2026-09-11T07:19:48.322792,IN,debit,rupay,sbi,1499.0,28,3,1,1,0,payu,3,4.9645,insufficient_funds,0
c9b465ed-9e96-463c-afe8-0205d0913b72,2026-09-06T02:27:42.963661,IN,debit,rupay,sbi,1499.0,15,1,22,0,0,razorpay,1,1.1352,bank_server_down,0
b6dedc11-9a0e-4b61-be24-cd6c745bb7c4,2026-08-31T15:05:25.151512,IN,debit,rupay,sbi,1499.0,5,0,3,1,0,cashfree,2,1.2849,insufficient_funds,1
207a3f41-06eb-49cb-997c-1ff993c884b3,2026-08-30T22:30:48.917435,IN,debit,mastercard,hdfc_bank,149.0,21,6,23,0,0,razorpay,1,0.8737,bank_server_down,0
f0db0ffa-8da0-441a-8428-b612717f4d53,2026-09-04T07:34:09.909926,IN,upi,upi_autopay,cred,89.0,14,0,15,0,0,billdesk,1,1.0054,insufficient_funds,0
cfbe03ae-b9b6-493e-8ffe-5ef864cb7b5d,2026-09-03T06:11:49.220924,IN,upi,upi_autopay,cred,149.0,21,2,19,0,0,cashfree,3,4.69,insufficient_funds,0
8ceb42fd-276c-48c7-9beb-ab71f04fc10e,2026-08-18T17:51:50.227589,IN,upi,upi_autopay,axis_bank,1499.0,19,5,3,0,0,billdesk,1,1.3497,insufficient_funds,0
23cb96ff-5cea-4e64-a125-9be3ed65a857,2026-08-19T12:13:51.392307,IN,debit,visa,sbi,18500.0,2,2,3,1,0,cashfree,1,1.171,rbi_afa_limit_exceeded,0
b1120b94-2455-4d12-800b-65f5f3191c93,2026-08-21T04:37:42.727842,IN,upi,upi_autopay,phonepe,1499.0,12,3,7,0,0,cashfree,2,2.9514,insufficient_funds,0
8d59eb85-cb62-41b9-960a-064e8d79c9e0,2026-08-17T17:29:34.407703,IN,debit,mastercard,sbi,149.0,24,6,18,0,0,billdesk,3,4.0673,insufficient_funds,0
62927eae-a4ab-4aca-af19-d9baa024c419,2026-09-01T09:45:01.512796,IN,upi,upi_autopay,axis_bank,999.0,26,2,23,0,0,billdesk,1,1.483,network_error,1
2fc0fdbc-50ae-48fe-bb5f-f505f16928d4,2026-09-05T00:28:03.041618,IN,upi,upi_autopay,sbi,1499.0,22,4,5,0,0,cashfree,2,3.238,network_error,0
01cdcc29-554d-4c46-8cd1-d2a9223d8538,2026-09-13T22:52:58.813191,IN,upi,upi_autopay,sbi,149.0,2,3,11,1,1,razorpay,2,1.68,upi_mandate_revoked,0
98efd522-8be5-4e33-84c2-df84951f7c3c,2026-08-20T18:29:49.395665,IN,credit,mastercard,kotak_mahindra,89.0,15,5,8,0,0,razorpay,2,2.6596,insufficient_funds,0
6b0dd4e2-7cc9-4823-980c-f224bce629b0,2026-08-21T21:22:49.794246,IN,upi,upi_autopay,phonepe,1499.0,24,4,13,0,1,payu,4,8.749,insufficient_funds,0
f1996f3d-556a-47a8-a924-1438ea3c009b,2026-09-14T01:23:58.913912,IN,debit,rupay,hdfc_bank,149.0,7,2,17,1,0,razorpay,2,1.1309,insufficient_funds,0
fc37c3b0-2a4d-40c2-909b-dedc6b975454,2026-08-31T13:03:38.844485,IN,upi,upi_autopay,kotak_mahindra,149.0,5,5,3,1,0,billdesk,3,3.5626,insufficient_funds,0
b894816a-7e0e-4441-bd77-275f1ac8dfe0,2026-09-03T08:12:19.317648,IN,upi,upi_autopay,kotak_mahindra,999.0,16,2,16,0,0,payu,2,1.9886,card_velocity_exceeded,1
